time,open,high,low,close,volume
2025-06-09,57.72,58.36,57.45,57.9,554973
2025-06-10,57.9,58.18,57.36,57.54,428952
2025-06-11,57.63,57.9,57.08,57.26,490503
2025-06-12,58.09,58.09,57.26,57.45,480239
2025-06-13,58.91,60.37,58.27,58.91,3701324
2025-06-16,60.37,63.03,60.1,63.03,3185256
2025-06-17,63.67,63.94,62.39,63.39,2773875
2025-06-18,64.03,65.22,63.3,64.86,2667613
2025-06-19,64.86,66.14,64.12,65.68,2689421
2025-06-20,65.86,65.86,63.39,63.58,1745659
2025-06-23,67.33,67.33,65.5,66.41,2944181
2025-06-24,62.29,64.4,62.29,63.21,2635888
2025-06-25,62.94,63.03,61.75,61.75,1727482
2025-06-26,61.93,62.66,61.75,62.66,763083
2025-06-27,62.66,62.75,61.84,62.2,702702
2025-06-30,62.39,62.48,61.56,62.02,676141
2025-07-01,61.75,62.02,60.74,60.74,860628
2025-07-02,60.74,61.29,60.56,60.74,565194
2025-07-03,61.2,61.75,60.56,60.56,914152
2025-07-04,60.74,61.01,60.56,60.74,557316
2025-07-07,61.01,61.01,60.74,60.83,503042
2025-07-08,61.38,61.93,61.01,61.93,912247
2025-07-09,62.11,62.2,61.84,62.2,953313
2025-07-10,62.29,63.03,61.84,62.57,1139402
2025-07-11,62.29,62.66,61.84,62.11,688133
2025-07-14,62.66,62.75,62.11,62.39,771989
2025-07-15,62.39,62.66,61.93,61.93,802790
2025-07-16,61.93,62.11,61.47,61.65,526909
2025-07-17,61.75,62.11,61.29,61.93,1394340
2025-07-18,62.11,62.66,61.65,62.29,904209
2025-07-21,62.39,62.39,61.47,61.75,728324
2025-07-22,61.93,62.11,61.38,62.11,654881
2025-07-23,62.29,63.39,61.84,63.12,1706029
2025-07-24,63.21,64.22,63.12,63.21,1237600
2025-07-25,63.21,64.03,62.84,62.84,1100648
2025-07-28,63.21,63.48,62.48,63.03,1180965
2025-07-29,63.03,64.49,62.2,62.2,2111426
2025-07-30,62.84,62.84,61.47,62.11,905438
2025-07-31,63.67,63.67,61.84,61.93,840979
2025-08-01,62.39,62.39,61.56,61.84,890436
2025-08-04,61.93,62.94,61.75,62.2,2048458
2025-08-05,62.57,63.48,61.65,62.02,2023677
2025-08-06,62.02,63.39,62.02,63.39,1301814
2025-08-07,63.94,63.94,62.75,63.21,980245
2025-08-08,63.48,64.86,63.12,64.22,2214217
2025-08-11,64.31,65.13,64.12,64.4,1232042
2025-08-12,64.4,65.22,64.03,64.49,1695903
2025-08-13,64.58,64.86,63.39,64.03,1890630
2025-08-14,64.22,64.31,63.3,63.76,1227101
2025-08-15,64.03,65.41,63.48,63.76,1679691
2025-08-18,65.04,65.04,63.67,64.03,1177304
2025-08-19,64.31,64.76,63.85,63.94,1328741
2025-08-20,64.03,64.12,61.75,62.48,1688499
2025-08-21,63.12,63.58,62.2,63.39,1062477
2025-08-22,63.12,63.21,62.2,62.2,1197617
2025-08-25,63.03,63.67,62.66,62.84,968482
2025-08-26,62.94,63.58,62.84,63.58,779131
2025-08-27,63.76,63.76,62.84,63.03,1393145
2025-08-28,63.65,63.65,62.88,63.07,771485
2025-08-29,63.17,63.17,62.0,62.0,1479957
2025-09-03,62.39,62.58,61.61,62.0,897084
2025-09-04,62.1,62.39,62.0,62.39,721211
2025-09-05,63.07,63.36,61.81,62.0,1221479
2025-09-08,62.0,62.39,60.83,60.83,1298636
2025-09-09,61.22,61.32,59.86,60.35,1262474
2025-09-10,60.35,60.74,59.96,60.15,759169
2025-09-11,60.64,60.83,59.57,60.25,812672
2025-09-12,60.54,61.13,59.96,60.74,558017
2025-09-15,60.83,61.51,60.83,61.42,652716
2025-09-16,61.81,61.81,60.93,60.93,775245
2025-09-17,61.03,62.49,61.03,62.2,1491297
2025-09-18,62.2,62.29,61.13,61.22,732787
2025-09-19,61.51,61.51,60.74,60.74,659860
2025-09-22,60.64,60.74,59.47,60.06,887867
2025-09-23,60.15,60.25,59.47,59.86,547277
2025-09-24,59.86,59.96,59.38,59.86,559594
2025-09-25,60.25,60.54,60.06,60.15,551081
2025-09-26,60.54,60.64,59.77,59.77,265966
2025-09-29,59.86,60.25,59.67,59.77,382157
2025-09-30,59.77,59.96,58.7,58.7,650197
2025-10-01,58.79,59.18,58.79,58.89,212385
